Customer ID,Count,Quarter,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason
8932-CZHRQ,1,Q3,4,Stayed,No,0,33,5395,,
0386-CWRGM,1,Q3,4,Stayed,No,0,47,2320,,
5515-RUGKN,1,Q3,5,Stayed,No,0,53,5317,,
0404-AHASP,1,Q3,3,Stayed,No,0,36,6436,,
7279-NMVJC,1,Q3,4,Stayed,No,0,70,2093,,
2081-VEYEH,1,Q3,3,Joined,No,0,70,5653,,
9060-HJJRW,1,Q3,4,Stayed,No,0,62,4380,,
2587-YNLES,1,Q3,4,Stayed,No,0,42,5874,,
7398-SKNQZ,1,Q3,5,Joined,No,0,58,2330,,
1958-RNRKS,1,Q3,4,Stayed,No,0,45,3712,,
5136-RGMZO,1,Q3,4,Stayed,No,0,37,4443,,
8345-MVDYC,1,Q3,3,Stayed,No,0,41,5937,,
8226-BXGES,1,Q3,3,Stayed,No,0,67,5519,,
1015-OWJKI,1,Q3,4,Joined,No,0,59,5279,,
2040-XBAVJ,1,Q3,3,Stayed,No,0,32,4700,,
8887-IPQNC,1,Q3,5,Stayed,No,0,58,5014,,
8646-JCOMS,1,Q3,5,Stayed,No,0,38,4958,,
1222-KJNZD,1,Q3,3,Stayed,No,0,72,5918,,
0106-GHRQR,1,Q3,5,Stayed,No,0,39,3360,,
3768-VHXQO,1,Q3,4,Stayed,No,0,51,4833,,
8952-WCVCD,1,Q3,3,Stayed,No,0,65,2719,,
2418-TPEUN,1,Q3,3,Stayed,No,0,59,4681,,
3963-RYFNS,1,Q3,4,Stayed,No,0,20,5567,,
8540-ZQGEA,1,Q3,5,Stayed,No,0,40,4212,,
4137-JOPHL,1,Q3,4,Stayed,No,0,45,5306,,
7801-CEDNV,1,Q3,3,Stayed,No,0,30,3560,,
3658-QQJYD,1,Q3,4,Stayed,No,0,77,5974,,
1803-BGNBD,1,Q3,3,Stayed,No,0,63,3854,,
6950-TWMYB,1,Q3,3,Stayed,No,0,48,4387,,
5848-FHRFC,1,Q3,4,Stayed,No,0,63,5740,,
2243-FNMMI,1,Q3,3,Stayed,No,0,32,4958,,
2511-MORQY,1,Q3,4,Stayed,No,0,41,4322,,
5356-KZCKT,1,Q3,4,Stayed,No,0,38,6490,,
9470-XCCEM,1,Q3,3,Stayed,No,0,34,2622,,
6519-CFDBX,1,Q3,3,Joined,No,0,45,4964,,
3902-MIVLE,1,Q3,3,Stayed,No,0,62,5113,,
0409-WTMPL,1,Q3,3,Stayed,No,0,55,4761,,
8763-KIAFH,1,Q3,4,Stayed,No,0,31,2269,,
3669-WHAFY,1,Q3,3,Stayed,No,0,24,4144,,
3055-VTCGS,1,Q3,3,Stayed,No,0,63,6312,,
3144-KMTWZ,1,Q3,4,Stayed,No,0,63,6035,,
2007-QVGAW,1,Q3,4,Stayed,No,0,27,6303,,
5207-PLSTK,1,Q3,4,Joined,No,0,58,5068,,
2155-AMQRX,1,Q3,3,Stayed,No,0,26,2885,,
6181-AXXYF,1,Q3,4,Stayed,No,0,71,4185,,
5091-HFAZW,1,Q3,3,Joined,No,0,52,2686,,
1568-LJSZU,1,Q3,3,Stayed,No,0,43,4451,,
7416-CKTEP,1,Q3,4,Stayed,No,0,77,6064,,
2586-CWXVV,1,Q3,4,Stayed,No,0,78,4778,,
2348-KCJLT,1,Q3,3,Stayed,No,0,21,2059,,
8401-EMUWF,1,Q3,3,Stayed,No,0,36,4701,,
4193-IBKSW,1,Q3,3,Stayed,No,0,67,6232,,
5377-NDTOU,1,Q3,3,Stayed,No,0,39,4644,,
2474-LCNUE,1,Q3,5,Stayed,No,0,61,2590,,
0839-QNXME,1,Q3,3,Stayed,No,0,78,3986,,
3506-OVLKD,1,Q3,3,Stayed,No,0,80,4419,,
6650-VJONK,1,Q3,4,Joined,No,0,39,5913,,
2178-PMGCJ,1,Q3,3,Stayed,No,0,32,4838,,
7492-TAFJD,1,Q3,4,Stayed,No,0,70,3345,,
2773-MADBQ,1,Q3,3,Stayed,No,0,40,2751,,
6016-LVTJQ,1,Q3,3,Stayed,No,0,74,5099,,
7860-KSUGX,1,Q3,3,Stayed,No,0,74,6330,,
8966-KZXXA,1,Q3,3,Stayed,No,0,45,3040,,
5149-QYTTU,1,Q3,3,Stayed,No,0,41,5647,,
2085-BOJKI,1,Q3,5,Stayed,No,0,37,5228,,
0817-HSUSE,1,Q3,5,Joined,No,0,43,2954,,
5442-PPTJY,1,Q3,4,Stayed,No,0,24,5104,,
1927-QEWMY,1,Q3,4,Stayed,No,0,25,6302,,
1663-MHLHE,1,Q3,3,Joined,No,0,44,4629,,
4450-MDZFX,1,Q3,5,Stayed,No,0,26,5100,,
6701-DHKWQ,1,Q3,3,Stayed,No,0,55,4159,,
7554-AKDQF,1,Q3,4,Stayed,No,0,40,4227,,
0794-YVSGE,1,Q3,3,Stayed,No,0,76,5265,,
5423-BHIXO,1,Q3,5,Stayed,No,0,43,4454,,
6908-VVYHM,1,Q3,5,Stayed,No,0,70,6358,,
2959-EEXWB,1,Q3,3,Stayed,No,0,64,3937,,
1839-UMACK,1,Q3,5,Stayed,No,0,55,3756,,
3030-YDNRM,1,Q3,4,Stayed,No,0,40,5514,,
7321-KKSDU,1,Q3,4,Stayed,No,0,50,3114,,
8286-AFUYI,1,Q3,4,Joined,No,0,35,5092,,
8356-WUAOJ,1,Q3,5,Joined,No,0,63,5669,,
9350-ZXYJC,1,Q3,3,Stayed,No,0,63,3808,,
8958-JPTRR,1,Q3,5,Stayed,No,0,33,5052,,
6959-GQEGV,1,Q3,4,Stayed,No,0,28,2185,,
3173-WSSUE,1,Q3,3,Stayed,No,0,52,5921,,
1265-HVPZB,1,Q3,3,Stayed,No,0,64,6432,,
4115-UMJFQ,1,Q3,5,Stayed,No,0,32,4043,,
7369-TRPFD,1,Q3,3,Stayed,No,0,43,2916,,
1098-KFQEC,1,Q3,5,Stayed,No,0,23,5366,,
7190-XHTWJ,1,Q3,5,Stayed,No,0,32,4705,,
5296-BFCYD,1,Q3,5,Stayed,No,0,24,3392,,
9359-JANWS,1,Q3,4,Stayed,No,0,50,5657,,
3279-DYZQM,1,Q3,4,Stayed,No,0,63,5497,,
9575-IWCAZ,1,Q3,4,Stayed,No,0,31,5161,,
7940-UQQUG,1,Q3,4,Stayed,No,0,33,5133,,
3961-SXAXY,1,Q3,5,Joined,No,0,54,5925,,
7010-BRBUU,1,Q3,4,Stayed,No,0,23,4264,,
3566-HJGPK,1,Q3,4,Joined,No,0,31,3173,,
3062-ICYZQ,1,Q3,3,Stayed,No,0,20,5457,,
9938-PRCVK,1,Q3,3,Stayed,No,0,52,2902,,
0973-KYVNF,1,Q3,3,Stayed,No,0,75,5176,,
5129-HHMZC,1,Q3,4,Stayed,No,0,53,3110,,
9637-CDTKZ,1,Q3,3,Stayed,No,0,61,4965,,
3946-JEWRQ,1,Q3,5,Stayed,No,0,72,4977,,
7873-CVMAW,1,Q3,4,Stayed,No,0,32,6468,,
0463-WZZKO,1,Q3,5,Joined,No,0,30,2406,,
4524-QCSSM,1,Q3,4,Stayed,No,0,33,4512,,
5832-EXGTT,1,Q3,3,Stayed,No,0,76,5517,,
2039-JONDJ,1,Q3,3,Stayed,No,0,80,3616,,
7217-JYHOQ,1,Q3,3,Stayed,No,0,56,3359,,
6695-FRVEC,1,Q3,3,Stayed,No,0,73,5356,,
9894-QMIMJ,1,Q3,3,Stayed,No,0,20,2499,,
8069-YQQAJ,1,Q3,5,Stayed,No,0,55,3448,,
3466-WAESX,1,Q3,4,Stayed,No,0,71,5172,,
9281-PKKZE,1,Q3,3,Stayed,No,0,47,4818,,
3638-VBZTA,1,Q3,4,Stayed,No,0,45,4280,,
7459-IMVYU,1,Q3,3,Stayed,No,0,39,5858,,
8563-OYMQY,1,Q3,5,Stayed,No,0,23,5687,,
0754-EEBDC,1,Q3,4,Stayed,No,0,74,2347,,
5777-ZPQNC,1,Q3,5,Stayed,No,0,38,4628,,
1951-IEYXM,1,Q3,3,Stayed,No,0,73,4528,,
3318-NMQXL,1,Q3,3,Joined,No,0,42,4345,,
1022-RKXDR,1,Q3,3,Stayed,No,0,42,3089,,
2361-FJWNO,1,Q3,3,Stayed,No,0,38,5323,,
2272-UOINI,1,Q3,4,Stayed,No,0,47,3601,,
8232-UTFOZ,1,Q3,4,Stayed,No,0,59,4328,,
3750-YHRYO,1,Q3,5,Stayed,No,0,27,2874,,
6637-KYRCV,1,Q3,3,Stayed,No,0,27,5973,,
5668-MEISB,1,Q3,4,Stayed,No,0,34,5146,,
0129-QMPDR,1,Q3,3,Stayed,No,0,59,3093,,
7188-CBBBA,1,Q3,5,Stayed,No,0,35,6153,,
5356-CSVSQ,1,Q3,5,Joined,No,0,24,5277,,
3221-CJMSG,1,Q3,5,Stayed,No,0,23,2515,,
2801-NISEI,1,Q3,3,Stayed,No,0,55,3407,,
4623-ZKHLY,1,Q3,4,Stayed,No,0,28,3727,,
6732-VAILE,1,Q3,5,Stayed,No,0,60,6354,,
8201-AAXCB,1,Q3,4,Stayed,No,0,75,3192,,
7696-CFTAT,1,Q3,3,Stayed,No,0,28,2745,,
2123-VSCOT,1,Q3,5,Stayed,No,0,52,6225,,
2018-QKYGT,1,Q3,5,Joined,No,0,27,4396,,
2792-VPPET,1,Q3,5,Joined,No,0,35,5296,,
7409-JURKQ,1,Q3,3,Stayed,No,0,28,5713,,
3247-MHJKM,1,Q3,3,Joined,No,0,72,3586,,
1964-SVLEA,1,Q3,4,Stayed,No,0,80,2860,,
7297-DVYGA,1,Q3,5,Stayed,No,0,65,5089,,
2239-CGBUZ,1,Q3,3,Stayed,No,0,63,4207,,
0854-UYHZD,1,Q3,4,Stayed,No,0,55,2816,,
7243-LCGGZ,1,Q3,5,Joined,No,0,72,3901,,
8267-KFGYD,1,Q3,3,Joined,No,0,32,3389,,
4890-VMUAV,1,Q3,3,Stayed,No,0,36,5342,,
9261-WDCAF,1,Q3,5,Joined,No,0,34,2168,,
3764-MNMOI,1,Q3,4,Stayed,No,0,54,2776,,
7442-YGZFK,1,Q3,4,Joined,No,0,79,4796,,
8229-BUJHX,1,Q3,4,Stayed,No,0,62,4941,,
7449-HVPIV,1,Q3,5,Stayed,No,0,44,4603,,
5504-WSIUR,1,Q3,3,Stayed,No,0,33,5327,,
8466-PZBLH,1,Q3,3,Stayed,No,0,56,4743,,
8735-IJJEG,1,Q3,3,Stayed,No,0,48,4253,,
0564-MUUQK,1,Q3,3,Stayed,No,0,73,3186,,
0701-RFGFI,1,Q3,5,Stayed,No,0,41,6136,,
0019-EFAEP,1,Q3,3,Stayed,No,0,53,5513,,
5619-PTMIK,1,Q3,3,Stayed,No,0,72,3358,,
3737-XBQDD,1,Q3,4,Stayed,No,0,23,2941,,
5882-CMAZQ,1,Q3,5,Stayed,No,0,21,5100,,
5846-QFDFI,1,Q3,3,Stayed,No,0,78,3648,,
4445-KWOKW,1,Q3,3,Stayed,No,0,55,5988,,
3511-APPBJ,1,Q3,3,Stayed,No,0,62,3515,,
7967-HYCDE,1,Q3,5,Stayed,No,0,27,4946,,
2430-RRYUW,1,Q3,4,Stayed,No,0,20,4621,,
5447-WZAFP,1,Q3,4,Stayed,No,0,71,5377,,
5110-CHOPY,1,Q3,3,Stayed,No,0,39,4173,,
4425-OWHWB,1,Q3,5,Stayed,No,0,77,5811,,
7892-QVYKW,1,Q3,3,Stayed,No,0,25,3513,,
9675-ICXCT,1,Q3,5,Stayed,No,0,75,4689,,
4703-MQYKT,1,Q3,4,Stayed,No,0,22,4562,,
0602-DDUML,1,Q3,3,Stayed,No,0,38,4487,,
2208-MPXIO,1,Q3,4,Stayed,No,0,71,5169,,
1960-UYCNN,1,Q3,3,Stayed,No,0,23,4810,,
3190-FZATL,1,Q3,5,Stayed,No,0,71,5770,,
7336-RLLRH,1,Q3,3,Stayed,No,0,51,4732,,
7710-JSYOA,1,Q3,5,Stayed,No,0,45,5205,,
9885-MFVSU,1,Q3,4,Stayed,No,0,46,4577,,
0607-MVMGC,1,Q3,3,Stayed,No,0,63,2595,,
3365-SAIGS,1,Q3,5,Stayed,No,0,59,5564,,
8022-BECSI,1,Q3,5,Stayed,No,0,37,2203,,
9993-LHIEB,1,Q3,3,Stayed,No,0,59,4792,,
0266-CLZKZ,1,Q3,5,Stayed,No,0,59,6383,,
3977-QCRSL,1,Q3,4,Stayed,No,0,66,5020,,
0017-DINOC,1,Q3,4,Stayed,No,0,54,5435,,
7639-OPLNG,1,Q3,3,Stayed,No,0,27,5085,,
1492-QGCLU,1,Q3,5,Stayed,No,0,36,5957,,
7328-OWMOM,1,Q3,3,Stayed,No,0,30,3086,,
4418-LZMSV,1,Q3,3,Stayed,No,0,47,4749,,
5155-AZQPB,1,Q3,5,Stayed,No,0,74,5250,,
1087-GRUYI,1,Q3,5,Stayed,No,0,65,3756,,
2546-KZAAT,1,Q3,5,Stayed,No,0,59,5211,,
0181-RITDD,1,Q3,4,Stayed,No,0,43,5298,,
5989-PGKJB,1,Q3,5,Stayed,No,0,65,3511,,
8272-ONJLV,1,Q3,5,Stayed,No,0,41,5527,,
1488-PBLJN,1,Q3,3,Stayed,No,0,33,4055,,
3778-FOAQW,1,Q3,3,Stayed,No,0,39,3573,,
4452-ROHMO,1,Q3,3,Stayed,No,0,38,2722,,
3090-LETTY,1,Q3,4,Joined,No,0,78,3172,,
5349-AZPEW,1,Q3,5,Stayed,No,0,24,2071,,
9720-JJJOR,1,Q3,3,Stayed,No,0,50,4565,,
8100-HZZLJ,1,Q3,3,Stayed,No,0,55,4205,,
7398-HPYZQ,1,Q3,4,Stayed,No,0,23,5007,,
3546-GHEAE,1,Q3,5,Stayed,No,0,42,2600,,
2550-QHZGP,1,Q3,5,Stayed,No,0,71,4271,,
7519-JTWQH,1,Q3,4,Stayed,No,0,33,4803,,
2538-OIMXF,1,Q3,5,Joined,No,0,55,3065,,
8543-MSDMF,1,Q3,4,Joined,No,0,24,5528,,
1170-SASML,1,Q3,5,Stayed,No,0,62,5976,,
4872-JCVCA,1,Q3,3,Stayed,No,0,22,4795,,
5346-BZCHP,1,Q3,5,Stayed,No,0,57,6408,,
2038-LLMLM,1,Q3,5,Stayed,No,0,78,4304,,
1216-BGTSP,1,Q3,3,Stayed,No,0,33,5093,,
4138-NAXED,1,Q3,3,Stayed,No,0,34,4121,,
0744-BIKKF,1,Q3,3,Stayed,No,0,67,4621,,
7483-IQWIB,1,Q3,4,Stayed,No,0,42,3462,,
5248-KWLAR,1,Q3,4,Stayed,No,0,28,6483,,
7996-MHXLW,1,Q3,5,Stayed,No,0,61,6141,,
7833-PKIHD,1,Q3,3,Stayed,No,0,52,6385,,
7061-OVMIM,1,Q3,3,Stayed,No,0,50,5203,,
5153-RTHKF,1,Q3,5,Stayed,No,0,78,3818,,
1852-QSWCD,1,Q3,3,Stayed,No,0,55,6281,,
9079-LWTFD,1,Q3,3,Stayed,No,0,27,2508,,
3392-EHMNK,1,Q3,4,Stayed,No,0,58,4803,,
5986-WWXDV,1,Q3,3,Stayed,No,0,68,2607,,
3061-BCKYI,1,Q3,3,Stayed,No,0,34,3854,,
7228-PAQPD,1,Q3,4,Stayed,No,0,58,5718,,
7746-QYVCO,1,Q3,3,Stayed,No,0,55,2464,,
5804-HYIEZ,1,Q3,4,Stayed,No,0,30,4583,,
5934-TSSAU,1,Q3,5,Stayed,No,0,49,5903,,
3486-KHMLI,1,Q3,4,Stayed,No,0,54,5403,,
6784-XYJAE,1,Q3,3,Stayed,No,0,25,4770,,
3933-DQPWX,1,Q3,3,Stayed,No,0,49,5174,,
6661-EIPZC,1,Q3,4,Stayed,No,0,36,3194,,
8957-THMOA,1,Q3,3,Stayed,No,0,27,4263,,
2251-PYLPB,1,Q3,3,Stayed,No,0,55,4766,,
5555-RNPGT,1,Q3,3,Stayed,No,0,36,5212,,
1057-FOGLZ,1,Q3,3,Stayed,No,0,20,4333,,
8087-LGYHQ,1,Q3,4,Stayed,No,0,42,3475,,
4137-BTIKL,1,Q3,3,Joined,No,0,60,4766,,
2190-BCXEC,1,Q3,4,Stayed,No,0,45,5257,,
6227-FBDXH,1,Q3,4,Stayed,No,0,56,4237,,
2911-WDXMV,1,Q3,5,Stayed,No,0,37,5334,,
4547-FZJWE,1,Q3,4,Stayed,No,0,77,5712,,
7422-WNBTY,1,Q3,4,Stayed,No,0,40,3348,,
0842-IWYCP,1,Q3,5,Stayed,No,0,44,2626,,
3521-HTQTV,1,Q3,3,Stayed,No,0,46,2026,,
3744-ZBHON,1,Q3,5,Joined,No,0,24,4369,,
3373-DIUUN,1,Q3,3,Stayed,No,0,70,3047,,
8383-SGHJU,1,Q3,3,Stayed,No,0,38,2853,,
7607-QKKTJ,1,Q3,4,Stayed,No,0,27,2719,,
7707-PYBBH,1,Q3,4,Stayed,No,0,52,2520,,
8984-HPEMB,1,Q3,3,Stayed,No,0,73,4296,,
4139-DETXS,1,Q3,4,Stayed,No,0,45,5265,,
9779-DPNEJ,1,Q3,5,Stayed,No,0,42,4732,,
9805-FILKB,1,Q3,3,Stayed,No,0,68,2325,,
5793-YOLJN,1,Q3,3,Stayed,No,0,24,5046,,
0673-IGUQO,1,Q3,4,Joined,No,0,38,4845,,
4123-FCVCB,1,Q3,4,Stayed,No,0,70,5942,,
8819-IMISP,1,Q3,4,Stayed,No,0,49,4684,,
8311-UEUAB,1,Q3,3,Stayed,No,0,69,5420,,
5858-EAFCZ,1,Q3,3,Joined,No,0,74,3498,,
1163-ONYEY,1,Q3,3,Stayed,No,0,61,2748,,
5656-MJEFC,1,Q3,4,Stayed,No,0,25,2673,,
6082-OQFBA,1,Q3,5,Stayed,No,0,70,5460,,
8974-OVACP,1,Q3,4,Joined,No,0,31,3167,,
4010-YLMVT,1,Q3,4,Stayed,No,0,80,5056,,
1379-FRVEB,1,Q3,4,Stayed,No,0,48,4602,,
8612-GXIDD,1,Q3,3,Stayed,No,0,71,2219,,
6288-CHQJB,1,Q3,4,Stayed,No,0,57,5077,,
8160-HOWOX,1,Q3,4,Stayed,No,0,43,4858,,
6648-INWPS,1,Q3,4,Stayed,No,0,58,5271,,
4223-BKEOR,1,Q3,3,Stayed,No,0,51,3302,,
1763-WQFUK,1,Q3,4,Joined,No,0,43,5258,,
1391-UBDAR,1,Q3,3,Stayed,No,0,71,3042,,
8894-JVDCV,1,Q3,4,Stayed,No,0,43,6494,,
2023-VQFDL,1,Q3,5,Stayed,No,0,39,5379,,
1345-GKDZZ,1,Q3,4,Stayed,No,0,69,2309,,
2014-MKGMH,1,Q3,4,Stayed,No,0,54,4883,,
5628-FCGYG,1,Q3,4,Stayed,No,0,69,4649,,
2560-WBWXF,1,Q3,4,Stayed,No,0,70,5987,,
0248-IPDFW,1,Q3,4,Joined,No,0,57,5617,,
7978-DKUQH,1,Q3,5,Stayed,No,0,35,4591,,
4335-UPJSI,1,Q3,3,Stayed,No,0,43,2639,,
1784-EZDKJ,1,Q3,3,Stayed,No,0,33,4640,,
9297-FVVDH,1,Q3,3,Stayed,No,0,41,5928,,
8007-YYPWD,1,Q3,5,Stayed,No,0,43,5218,,
7101-HRBLJ,1,Q3,3,Stayed,No,0,36,4592,,
6635-CPNUN,1,Q3,5,Stayed,No,0,43,5530,,
5453-YBTWV,1,Q3,3,Stayed,No,0,62,4226,,
5039-LZRQT,1,Q3,5,Stayed,No,0,34,2953,,
6418-PIQSP,1,Q3,4,Stayed,No,0,31,4684,,
8220-OCUFY,1,Q3,4,Stayed,No,0,25,4870,,
3995-WFCSM,1,Q3,5,Joined,No,0,54,3796,,
1895-QTKDO,1,Q3,5,Joined,No,0,20,5684,,
2038-OEQZH,1,Q3,5,Stayed,No,0,55,3653,,
1178-PZGAB,1,Q3,4,Stayed,No,0,78,5586,,
2626-VEEWG,1,Q3,5,Stayed,No,0,70,4890,,
1657-DYMBM,1,Q3,3,Stayed,No,0,61,4157,,
7311-MQJCH,1,Q3,4,Stayed,No,0,47,2575,,
1136-XGEQU,1,Q3,3,Stayed,No,0,43,4625,,
2530-FMFXO,1,Q3,3,Stayed,No,0,55,4478,,
6844-DZKRF,1,Q3,4,Joined,No,0,59,4697,,
5970-GHJAW,1,Q3,5,Stayed,No,0,75,3574,,
8879-XUAHX,1,Q3,3,Stayed,No,0,47,6124,,
3689-MOZGR,1,Q3,5,Stayed,No,0,39,4761,,
4195-PNGZS,1,Q3,5,Stayed,No,0,39,5295,,
5003-XZWWO,1,Q3,4,Stayed,No,0,33,4753,,
6922-NCEDI,1,Q3,4,Stayed,No,0,23,6473,,
9891-NQDBD,1,Q3,3,Stayed,No,0,39,3493,,
6131-IUNXN,1,Q3,4,Stayed,No,0,64,3636,,
8548-AWOFC,1,Q3,3,Stayed,No,0,72,5956,,
9798-DRYDS,1,Q3,5,Stayed,No,0,27,4759,,
8532-UEFWH,1,Q3,3,Stayed,No,0,21,4676,,
6296-DDOOR,1,Q3,4,Stayed,No,0,73,4033,,
7951-VRDVK,1,Q3,4,Stayed,No,0,64,4898,,
4815-YOSUK,1,Q3,3,Stayed,No,0,35,4927,,
4365-MSDYN,1,Q3,5,Stayed,No,0,31,4909,,
7036-TYDEC,1,Q3,5,Stayed,No,0,63,5902,,
5802-ADBRC,1,Q3,3,Stayed,No,0,26,6100,,
8076-FEZKJ,1,Q3,3,Stayed,No,0,80,5039,,
5197-YPYBZ,1,Q3,3,Stayed,No,0,49,2646,,
4312-GVYNH,1,Q3,3,Stayed,No,0,26,5460,,
0839-JTCUD,1,Q3,3,Stayed,No,0,20,4082,,
5494-WOZRZ,1,Q3,3,Stayed,No,0,72,5770,,
2234-EOFPT,1,Q3,3,Stayed,No,0,55,4278,,
8619-IJNDK,1,Q3,4,Stayed,No,0,71,4374,,
8378-LKJAF,1,Q3,3,Stayed,No,0,34,3738,,
1153-GNOLC,1,Q3,4,Stayed,No,0,40,2855,,
3298-QEICA,1,Q3,4,Stayed,No,0,73,4445,,
0788-DXBFY,1,Q3,3,Stayed,No,0,72,4801,,
3496-LFSZU,1,Q3,5,Stayed,No,0,68,2896,,
5242-UOWHD,1,Q3,3,Stayed,No,0,62,4210,,
6479-SZPLM,1,Q3,5,Stayed,No,0,39,5745,,
8097-VBQTZ,1,Q3,4,Stayed,No,0,65,6092,,
4500-HKANN,1,Q3,5,Stayed,No,0,49,3464,,
9917-KWRBE,1,Q3,3,Stayed,No,0,44,2894,,
2212-LYASK,1,Q3,4,Stayed,No,0,49,2068,,
1393-IMKZG,1,Q3,4,Joined,No,0,23,3270,,
8069-RHUXK,1,Q3,3,Stayed,No,0,25,5655,,
2908-WGAXL,1,Q3,5,Stayed,No,0,76,5243,,
3378-AJRAO,1,Q3,3,Stayed,No,0,58,5331,,
6050-FFXES,1,Q3,5,Stayed,No,0,34,5268,,
0362-RAOQO,1,Q3,4,Stayed,No,0,75,3878,,
9554-DFKIC,1,Q3,4,Stayed,No,0,38,2613,,
5527-ACHSO,1,Q3,3,Stayed,No,0,75,5541,,
0829-DDVLK,1,Q3,5,Stayed,No,0,71,4359,,
1399-UBQIU,1,Q3,3,Stayed,No,0,47,2288,,
1813-JLKWR,1,Q3,5,Stayed,No,0,31,5384,,
9537-VHDTA,1,Q3,3,Joined,No,0,51,3699,,
4957-TIALW,1,Q3,3,Stayed,No,0,28,2976,,
2054-PJOCK,1,Q3,5,Stayed,No,0,52,4159,,
9150-HEPMB,1,Q3,3,Stayed,No,0,63,4753,,
9030-QGZNL,1,Q3,5,Stayed,No,0,23,4249,,
3126-WQMGH,1,Q3,4,Stayed,No,0,40,5224,,
7176-WRTNX,1,Q3,3,Stayed,No,0,26,4511,,
9239-GZHZE,1,Q3,3,Stayed,No,0,79,6469,,
7205-BAIAD,1,Q3,3,Stayed,No,0,27,3091,,
8064-RAVOH,1,Q3,4,Joined,No,0,49,5323,,
0219-QAERP,1,Q3,5,Stayed,No,0,74,4006,,
8963-JLGJT,1,Q3,4,Joined,No,0,36,4648,,
2135-DQWAQ,1,Q3,4,Stayed,No,0,67,2689,,
4056-QHXHZ,1,Q3,4,Stayed,No,0,28,5246,,
7401-JIXNM,1,Q3,3,Stayed,No,0,27,5907,,
9339-FIIJL,1,Q3,4,Stayed,No,0,62,6450,,
6670-MFRPK,1,Q3,4,Stayed,No,0,63,4072,,
6177-PEVRA,1,Q3,4,Stayed,No,0,48,4975,,
4813-HQMGZ,1,Q3,3,Stayed,No,0,76,4969,,
7579-KKLOE,1,Q3,3,Stayed,No,0,30,5529,,
8402-EIVQS,1,Q3,3,Stayed,No,0,31,4078,,
4947-DSMXK,1,Q3,3,Stayed,No,0,39,5789,,
7245-NIIWQ,1,Q3,5,Joined,No,0,40,4764,,
0002-ORFBO,1,Q3,3,Stayed,No,0,65,2205,,
3324-OIRTO,1,Q3,4,Stayed,No,0,74,6101,,
5414-OFQCB,1,Q3,5,Stayed,No,0,24,5076,,
4967-WPNCF,1,Q3,3,Stayed,No,0,46,4921,,
8499-BRXTD,1,Q3,5,Stayed,No,0,57,5586,,
9154-QDGTH,1,Q3,5,Stayed,No,0,60,3927,,
8197-BFWVU,1,Q3,3,Stayed,No,0,28,5197,,
2577-GVSIL,1,Q3,4,Stayed,No,0,66,4719,,
9367-OIUXP,1,Q3,5,Stayed,No,0,76,4676,,
6770-UAYGJ,1,Q3,3,Stayed,No,0,35,5616,,
6463-HHXJR,1,Q3,4,Stayed,No,0,41,4080,,
7928-VJYAB,1,Q3,5,Stayed,No,0,65,2004,,
1187-WILMM,1,Q3,3,Stayed,No,0,80,5004,,
1306-RPWXZ,1,Q3,4,Stayed,No,0,20,4784,,
3097-PYWXL,1,Q3,4,Stayed,No,0,26,2951,,
2266-SJNAT,1,Q3,4,Stayed,No,0,46,4807,,
2972-YDYUW,1,Q3,4,Stayed,No,0,70,4507,,
1104-FEJAM,1,Q3,3,Stayed,No,0,48,2434,,
2809-ILCYT,1,Q3,5,Stayed,No,0,78,3428,,
5499-ECUTN,1,Q3,4,Stayed,No,0,73,3404,,
4981-FLTMF,1,Q3,3,Stayed,No,0,76,4491,,
3113-IWHLC,1,Q3,3,Stayed,No,0,69,2612,,
4277-BWBML,1,Q3,3,Stayed,No,0,56,5092,,
0234-TEVTT,1,Q3,3,Stayed,No,0,21,5269,,
4304-TSPVK,1,Q3,3,Stayed,No,0,77,5782,,
1552-AAGRX,1,Q3,4,Stayed,No,0,35,5503,,
2637-FKFSY,1,Q3,4,Joined,No,0,39,4047,,
7874-ECPQJ,1,Q3,5,Stayed,No,0,57,4462,,
0020-INWCK,1,Q3,5,Stayed,No,0,26,4865,,
7089-RKVSZ,1,Q3,5,Stayed,No,0,35,2028,,
2683-JXWQQ,1,Q3,3,Stayed,No,0,64,6495,,
9548-ZMVTX,1,Q3,3,Stayed,No,0,35,4461,,
8739-XNIKG,1,Q3,4,Stayed,No,0,54,4456,,
9755-JHNMN,1,Q3,3,Stayed,No,0,66,5075,,
3981-QSVQI,1,Q3,4,Stayed,No,0,22,5498,,
2789-HQBOU,1,Q3,5,Joined,No,0,51,4203,,
9424-CMPOG,1,Q3,3,Stayed,No,0,65,4406,,
5067-WJEUN,1,Q3,4,Stayed,No,0,57,6005,,
3450-WXOAT,1,Q3,5,Stayed,No,0,75,3150,,
9251-WNSOD,1,Q3,4,Stayed,No,0,25,4931,,
6974-DAFLI,1,Q3,3,Stayed,No,0,28,4888,,
2616-UUTFK,1,Q3,3,Stayed,No,0,75,4959,,
7064-JHXCE,1,Q3,5,Stayed,No,0,63,6444,,
7989-AWGEH,1,Q3,4,Stayed,No,0,39,4810,,
4373-VVHQL,1,Q3,4,Joined,No,0,59,5479,,
4559-UWIHT,1,Q3,5,Stayed,No,0,79,4965,,
6650-BWFRT,1,Q3,3,Stayed,No,0,41,4743,,
