Customer ID,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,City,Zip Code,Latitude,Longitude,Population,Gender,Age,Married,Number of Dependents,Satisfaction Score,Customer Status,Churn Label,Churn Score,CLTV,Churn Category,Churn Reason
3957-SQXML,10,34,None,Yes,25.21,Yes,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.95,894.3,0,0,857.14,1751.44,Los Angeles,90068,34.137411,-118.328915,21728,Female,61,Yes,0,3,Stayed,No,62,5408,,
5954-BDFSG,0,72,None,Yes,9.47,Yes,Fiber Optic,21,No,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,107.5,7853.7,0,60,681.84,8595.54,West Hollywood,90069,34.093781,-118.381061,20408,Female,40,No,0,3,Stayed,No,53,4708,,
0434-CSFON,3,47,Offer B,Yes,38.15,Yes,Fiber Optic,14,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,4707.1,0,0,1793.05,6500.15,Los Angeles,90071,34.052917,-118.255178,21,Female,34,Yes,0,3,Stayed,No,70,4488,,
1215-FIGMP,0,60,Offer B,Yes,42.88,Yes,Fiber Optic,52,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.9,5450.7,0,0,2572.8,8023.5,Los Angeles,90077,34.102084,-118.451629,10470,Male,27,No,0,3,Stayed,No,35,6292,,
0526-SXDJP,7,72,Offer A,No,0,No,Cable,17,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,42.1,2962,0,0,0,2962,Bell,90201,33.970343,-118.171368,105285,Male,36,Yes,0,4,Stayed,No,29,6091,,
0557-ASKVU,2,18,Offer D,Yes,44.97,No,Cable,7,No,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,54.4,957.1,0,0,809.46,1766.56,Beverly Hills,90210,34.099891,-118.414338,21397,Female,43,Yes,0,5,Stayed,No,33,4948,,
5122-CYFXA,0,3,Offer E,Yes,38.99,No,DSL,20,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,75.3,244.1,0,0,116.97,361.07,Beverly Hills,90212,34.062095,-118.401508,11355,Female,53,No,0,3,Joined,No,35,5387,,
8627-ZYGSZ,8,47,Offer B,Yes,39.52,Yes,Fiber Optic,30,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,78.9,3650.35,0,0,1857.44,5507.79,Compton,90220,33.88151,-118.234451,47305,Male,32,Yes,0,5,Stayed,No,61,3817,,
3410-YOQBQ,0,31,None,Yes,25.57,No,DSL,27,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,79.2,2497.2,0,70,792.67,3359.87,Compton,90221,33.885811,-118.206459,51387,Female,61,No,0,5,Stayed,No,78,4984,,
3170-NMYVV,5,50,Offer B,Yes,26.95,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.15,930.9,0,0,1347.5,2278.4,Compton,90222,33.912246,-118.236773,29825,Female,37,Yes,0,4,Stayed,No,20,5849,,
7410-OIEDU,0,10,None,Yes,48.38,No,Fiber Optic,42,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.85,887.35,0,0,483.8,1371.15,Culver City,90230,33.993991,-118.39704,31963,Male,29,No,0,3,Stayed,No,38,5983,,
2273-QCKXA,0,1,None,Yes,25.77,No,Cable,5,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,49.05,49.05,0,0,25.77,74.82,Culver City,90232,34.019323,-118.391902,15195,Male,39,No,0,3,Joined,No,30,3178,,
0731-EBJQB,3,52,Offer B,Yes,5.65,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.4,1090.65,0,0,293.8,1384.45,Downey,90240,33.956228,-118.120993,24908,Female,24,Yes,0,3,Stayed,No,26,5482,,
8028-PNXHQ,4,62,Offer B,Yes,48.73,Yes,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.25,1424.6,0,0,3021.26,4445.86,Downey,90242,33.921793,-118.140588,42459,Male,40,Yes,0,5,Stayed,No,33,4444,,
5630-AHZIL,0,3,Offer E,Yes,39.55,No,DSL,56,Yes,No,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,64.5,177.4,0,60,118.65,356.05,El Segundo,90245,33.917145,-118.401554,16041,Female,51,No,3,3,Joined,No,54,5613,,
6416-JNVRK,0,46,Offer B,Yes,2.03,No,Cable,7,No,No,No,No,No,Yes,Yes,Yes,One Year,No,Credit Card,55.65,2688.85,0,0,93.38,2782.23,Gardena,90248,33.876482,-118.284077,9960,Female,50,No,0,5,Stayed,No,56,2867,,
5590-ZSKRV,1,8,Offer E,Yes,38.78,No,DSL,18,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,54.65,482.25,0,0,310.24,792.49,Gardena,90249,33.90139,-118.315697,26442,Female,62,Yes,1,3,Stayed,No,43,5614,,
3887-PBQAO,4,45,Offer B,Yes,22.49,Yes,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,25.9,1216.6,0,0,1012.05,2228.65,Hermosa Beach,90254,33.86532,-118.396336,18693,Female,48,Yes,0,4,Stayed,No,78,5741,,
8108-UXRQN,1,11,None,No,0,No,Cable,41,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,50.55,565.35,0,0,0,565.35,Lawndale,90260,33.88856,-118.351813,33300,Female,23,Yes,1,3,Stayed,No,28,3443,,
9919-YLNNG,0,42,Offer B,Yes,40.15,No,Fiber Optic,28,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,103.8,4327.5,0,110,1686.3,6123.8,Malibu,90263,34.037037,-118.705803,11,Female,38,No,0,4,Stayed,No,37,4005,,
0318-ZOPWS,10,49,None,Yes,2.82,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.15,973.35,0,0,138.18,1111.53,Malibu,90265,34.074572,-118.831181,19630,Female,31,Yes,0,5,Stayed,No,37,5422,,
4445-ZJNMU,0,9,Offer E,Yes,4.81,Yes,Fiber Optic,69,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.3,918.75,0,0,43.29,962.04,Manhattan Beach,90266,33.889632,-118.39737,33758,Male,30,No,0,3,Stayed,No,69,3540,,
4808-YNLEU,1,35,Offer C,Yes,24.53,No,DSL,30,Yes,No,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,62.15,2215.45,0,0,858.55,3074,Maywood,90270,33.988572,-118.186565,28094,Female,51,Yes,0,4,Stayed,No,39,5255,,
1862-QRWPE,10,48,None,Yes,37.96,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.65,1057,0,0,1822.08,2879.08,Pacific Palisades,90272,34.079449,-118.548306,22548,Female,24,Yes,0,5,Stayed,No,25,4124,,
2796-NNUFI,1,46,None,Yes,30.47,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.95,927.1,0,0,1401.62,2328.72,Palos Verdes Peninsula,90274,33.788208,-118.404955,24979,Female,56,Yes,0,5,Stayed,No,80,5480,,
3016-KSVCP,4,29,Offer C,No,0,No,DSL,22,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,33.75,1009.25,0,0,0,1009.25,Rancho Palos Verdes,90275,33.753146,-118.367459,41263,Male,47,Yes,0,3,Stayed,No,62,3664,,
4767-HZZHQ,5,30,Offer C,Yes,6.19,No,Fiber Optic,21,No,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,82.05,2570.2,0,120,185.7,2875.9,Redondo Beach,90277,33.830453,-118.384565,34191,Male,32,Yes,3,3,Stayed,No,9,5036,,
7233-PAHHL,0,66,Offer A,Yes,6.22,Yes,DSL,26,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,84,5714.25,0,0,410.52,6124.77,South Gate,90280,33.944624,-118.192615,96267,Male,57,Yes,0,4,Stayed,No,24,5825,,
6067-NGCEU,0,65,None,Yes,41.78,Yes,Fiber Optic,14,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,111.05,7107,0,0,2715.7,9822.7,Topanga,90290,34.115192,-118.61017,5451,Female,50,No,0,4,Stayed,No,38,5261,,
9848-JQJTX,0,72,Offer A,Yes,24.53,Yes,Fiber Optic,12,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,100.9,7459.05,0,0,1766.16,9225.21,Venice,90291,33.991782,-118.479229,31021,Male,52,No,0,3,Stayed,No,54,5781,,
9803-FTJCG,1,71,Offer A,Yes,4.85,Yes,DSL,26,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,66.85,4748.7,0,0,344.35,5093.05,Playa Del Rey,90293,33.947305,-118.439841,11264,Male,50,Yes,0,4,Stayed,No,26,4117,,
3212-KXOCR,0,52,None,Yes,28.3,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,21,1107.2,0,0,1471.6,2578.8,Inglewood,90302,33.975332,-118.355252,30779,Male,62,No,0,4,Stayed,No,66,4158,,
6380-ARCEH,0,1,Offer E,Yes,41.1,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.2,20.2,0,0,41.1,61.3,Inglewood,90304,33.936827,-118.359824,28680,Male,19,No,0,3,Joined,No,77,2710,,
3679-XASPY,1,1,Offer E,Yes,16.44,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.45,19.45,0,0,16.44,35.89,Inglewood,90305,33.958134,-118.330905,13779,Female,38,Yes,2,3,Joined,No,26,5612,,
7123-WQUHX,0,38,Offer C,Yes,3.95,Yes,Fiber Optic,21,No,No,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,95,3605.6,0,0,150.1,3755.7,Santa Monica,90401,34.015481,-118.493231,5221,Male,34,No,0,5,Stayed,No,63,4741,,
6180-YBIQI,0,5,Offer E,No,0,No,DSL,21,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,24.3,100.2,0,0,0,100.2,Santa Monica,90404,34.026334,-118.474222,19975,Male,35,No,0,3,Stayed,No,61,4015,,
6728-DKUCO,1,72,Offer A,Yes,25.82,Yes,Fiber Optic,59,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.15,7303.05,0,0,1859.04,9162.09,Santa Monica,90405,34.005439,-118.477507,26099,Female,25,Yes,0,3,Stayed,No,21,4594,,
9750-BOOHV,0,32,Offer C,No,0,No,DSL,18,Yes,No,No,No,No,No,No,Yes,One Year,No,Credit Card,30.15,927.65,0,0,0,927.65,Torrance,90501,33.833699,-118.314387,40705,Female,60,No,0,4,Stayed,No,60,3585,,
8597-CWYHH,0,43,None,Yes,41.22,Yes,Fiber Optic,7,No,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,94.35,3921.3,0,0,1772.46,5693.76,Torrance,90502,33.833181,-118.292062,17058,Male,50,No,0,3,Stayed,No,53,5845,,
2848-YXSMW,1,72,Offer A,Yes,49.5,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.4,1363.25,0,0,3564,4927.25,Torrance,90503,33.840399,-118.353714,41979,Male,38,Yes,0,5,Stayed,No,23,5234,,
4549-ZDQYY,0,52,None,Yes,33.84,No,DSL,5,Yes,No,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,57.95,3042.25,0,0,1759.68,4801.93,Torrance,90505,33.807882,-118.347957,34873,Female,35,No,0,3,Stayed,No,28,6078,,
5712-AHQNN,0,43,None,Yes,26.55,No,Fiber Optic,12,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.65,3954.1,0,0,1141.65,5095.75,Whittier,90601,34.007353,-118.033683,32050,Female,36,No,0,5,Stayed,No,65,3826,,
5256-SKJGO,1,64,None,No,0,No,DSL,30,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,54.6,3423.5,0,0,0,3423.5,Whittier,90603,33.945318,-117.992066,19109,Female,48,Yes,0,4,Stayed,No,35,4850,,
3071-VBYPO,1,3,Offer E,Yes,33.3,No,Fiber Optic,12,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,89.85,248.4,0,0,99.9,348.3,Whittier,90604,33.929704,-118.01208,37887,Male,38,Yes,2,3,Joined,No,22,4648,,
9560-BBZXK,0,36,Offer C,No,0,No,Cable,27,Yes,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,31.05,1126.35,0,0,0,1126.35,Whittier,90605,33.960891,-118.032222,38181,Female,61,No,0,4,Stayed,No,54,4871,,
8402-OOOHJ,0,41,None,Yes,31.62,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.65,835.15,0,0,1296.42,2131.57,Buena Park,90620,33.845706,-118.012204,44442,Female,53,No,0,5,Stayed,No,59,5918,,
9445-ZUEQE,1,27,Offer C,Yes,48.17,Yes,Fiber Optic,15,No,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,85.2,2151.6,0,30,1300.59,3482.19,Buena Park,90621,33.874224,-117.993368,33528,Male,33,Yes,1,3,Stayed,No,28,3796,,
1091-SOZGA,1,56,None,Yes,42.37,Yes,Fiber Optic,71,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,99.8,5515.45,0,0,2372.72,7888.17,La Palma,90623,33.850504,-118.039892,15505,Female,27,Yes,0,4,Stayed,No,43,4606,,
2928-HLDBA,0,6,Offer E,Yes,7.72,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.7,112.75,0,0,46.32,159.07,Cypress,90630,33.818477,-118.038307,47344,Female,31,No,0,5,Stayed,No,47,5346,,
6497-TILVL,1,7,None,Yes,25.64,No,DSL,71,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.7,350.35,0,0,179.48,529.83,La Mirada,90638,33.902045,-118.008961,47568,Female,20,Yes,2,3,Stayed,No,59,3097,,
7219-TLZHO,1,4,None,Yes,39.89,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.85,62.9,0,0,159.56,222.46,Montebello,90640,34.015217,-118.109962,62425,Female,27,Yes,1,5,Stayed,No,76,3172,,
4622-YNKIJ,0,33,Offer C,Yes,47.64,No,Fiber Optic,18,Yes,No,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,88.95,3027.65,0,0,1572.12,4599.77,Norwalk,90650,33.905963,-118.08263,103214,Male,59,No,0,3,Stayed,No,32,5087,,
6734-PSBAW,1,72,Offer A,Yes,1.86,Yes,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,23.55,1723.95,0,0,133.92,1857.87,Santa Fe Springs,90670,33.933565,-118.062611,16271,Male,46,Yes,0,3,Stayed,No,59,5901,,
3930-ZGWVE,0,1,None,Yes,15.77,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.75,19.75,0,0,15.77,35.52,Stanton,90680,33.801869,-117.995068,29694,Male,45,No,0,3,Joined,No,68,2484,,
2876-GZYZC,0,13,None,Yes,29.21,Yes,Fiber Optic,22,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.95,1215.65,0,0,379.73,1595.38,Cerritos,90703,33.8681,-118.067402,51556,Female,49,No,0,5,Stayed,No,58,5886,,
8587-XYZSF,0,67,Offer A,Yes,32.58,No,DSL,8,No,No,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,50.55,3260.1,0,0,2182.86,5442.96,Bellflower,90706,33.887676,-118.127289,72893,Male,60,No,0,5,Stayed,No,63,6064,,
7799-LGRDP,0,43,None,Yes,25.53,Yes,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.7,1188.2,0,0,1097.79,2285.99,Lakewood,90713,33.847755,-118.112532,27563,Female,42,No,0,4,Stayed,No,79,2017,,
7850-VWJUU,0,23,None,Yes,24.04,No,Fiber Optic,22,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75,1778.5,0,0,552.92,2331.42,Lakewood,90715,33.841027,-118.078097,20890,Female,37,No,0,4,Stayed,No,29,2221,,
3774-VBNXY,1,64,None,Yes,36.24,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.2,1277.75,0,0,2319.36,3597.11,Hawaiian Gardens,90716,33.830431,-118.074071,14852,Female,23,Yes,0,5,Stayed,No,51,4557,,
6217-KDYWC,0,57,None,Yes,5.71,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.6,1170.55,0,0,325.47,1496.02,Lomita,90717,33.794209,-118.317354,21065,Male,58,No,0,3,Stayed,No,40,4393,,
1095-WGNGG,2,61,None,Yes,17.49,Yes,Fiber Optic,21,No,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,101.05,5971.25,0,0,1066.89,7038.14,San Pedro,90732,33.744119,-118.31448,21279,Female,35,Yes,0,4,Stayed,No,60,6311,,
2636-SJDOU,0,64,None,Yes,30.27,Yes,Fiber Optic,12,Yes,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,84.3,5289.05,0,0,1937.28,7226.33,Seal Beach,90740,33.75462,-118.071128,24180,Male,34,No,0,3,Stayed,No,53,5044,,
5716-EZXZN,5,65,None,Yes,13.2,Yes,Fiber Optic,13,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,99.05,6416.7,0,0,858,7274.7,Surfside,90743,33.728273,-118.085304,174,Female,56,Yes,0,3,Stayed,No,59,5878,,
6837-BJYDQ,0,3,None,Yes,35.65,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.6,61.35,0,0,106.95,168.3,Wilmington,90744,33.782068,-118.262263,53323,Male,42,No,0,5,Joined,No,33,2543,,
6440-DKQGE,0,30,Offer C,Yes,27.88,No,Cable,6,No,Yes,Yes,No,Yes,No,No,No,One Year,No,Credit Card,64.5,1929.95,0,0,836.4,2766.35,Carson,90746,33.859171,-118.252272,25566,Male,52,No,0,5,Stayed,No,30,4320,,
3466-BYAVD,1,15,None,Yes,8.44,No,Cable,21,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,69.5,1071.4,0,0,126.6,1198,Long Beach,90802,33.752524,-118.210737,38427,Male,50,Yes,1,4,Stayed,No,35,3128,,
3780-YVMFA,1,8,None,Yes,29.94,No,Cable,17,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,68.55,564.35,0,0,239.52,803.87,Long Beach,90803,33.760458,-118.129725,31352,Female,33,Yes,1,3,Stayed,No,58,3123,,
1679-JRFBR,4,70,Offer A,Yes,5.77,Yes,Fiber Optic,48,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,108.15,7930.55,0,0,403.9,8334.45,Long Beach,90805,33.864622,-118.179626,91664,Female,27,Yes,0,4,Stayed,No,41,5192,,
9073-ZZIAY,2,62,None,Yes,43.2,No,DSL,23,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,86.1,5215.25,0,0,2678.4,7893.65,Long Beach,90806,33.802664,-118.179971,49647,Male,51,Yes,0,4,Stayed,No,62,5769,,
3077-RSNTJ,9,6,None,Yes,5.52,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.7,113.5,0,0,33.12,146.62,Long Beach,90807,33.830099,-118.182239,31556,Female,29,Yes,3,3,Stayed,No,43,4293,,
6551-GNYDG,7,14,None,Yes,40.22,No,Fiber Optic,19,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.9,1152.8,0,0,563.08,1715.88,Long Beach,90808,33.823943,-118.111335,37417,Female,33,Yes,1,5,Stayed,No,46,2563,,
9167-APMXZ,0,22,None,Yes,19.2,Yes,Fiber Optic,41,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,84.15,1821.95,0,60,422.4,2304.35,Long Beach,90810,33.819814,-118.222416,35656,Female,23,No,0,3,Stayed,No,32,3549,,
2749-CTKAJ,3,22,None,Yes,48.06,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.15,419.9,0,0,1057.32,1477.22,Long Beach,90813,33.781086,-118.199049,63136,Male,37,Yes,0,5,Stayed,No,72,2173,,
6371-NZYEG,9,16,None,Yes,23.31,No,DSL,27,Yes,No,Yes,No,Yes,No,No,Yes,Two Year,No,Credit Card,64.25,1024,0,0,372.96,1396.96,Long Beach,90814,33.771612,-118.143866,19034,Male,38,Yes,0,4,Stayed,No,77,5511,,
7554-NEWDD,0,10,None,Yes,32.1,Yes,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.7,251.6,0,0,321,572.6,Long Beach,90815,33.797638,-118.11662,38902,Male,44,No,0,5,Stayed,No,8,3611,,
8992-VONJD,0,13,None,Yes,27.04,No,DSL,10,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,56,764.55,0,0,351.52,1116.07,Long Beach,90822,33.778436,-118.118648,425,Female,63,No,1,3,Stayed,No,22,5156,,
4482-EWFMI,0,2,None,Yes,15.67,No,Fiber Optic,8,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.7,135.2,0,0,31.34,166.54,Arcadia,91006,34.137319,-118.029837,30028,Female,54,No,0,5,Joined,No,43,3056,,
4648-YPBTM,0,53,None,Yes,6.54,Yes,DSL,4,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,73.9,3958.25,0,0,346.62,4304.87,Arcadia,91007,34.128284,-118.047732,30933,Male,35,No,0,4,Stayed,No,55,5644,,
2907-ILJBN,7,11,None,Yes,1.92,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.6,233.9,0,0,21.12,255.02,Duarte,91010,34.145695,-117.95982,27414,Female,21,Yes,0,3,Stayed,No,29,4047,,
6345-FZOQH,3,69,Offer A,Yes,30.86,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.9,1363.45,0,0,2129.34,3492.79,La Canada Flintridge,91011,34.234912,-118.153729,20200,Male,40,Yes,0,5,Stayed,No,54,5570,,
5997-OPVFA,7,72,Offer A,Yes,6.05,Yes,Cable,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,89.05,6254.45,0,0,435.6,6690.05,Montrose,91020,34.2112,-118.230625,7527,Male,39,Yes,0,4,Stayed,No,54,6212,,
1159-WFSGR,3,16,Offer D,Yes,45.54,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.4,321.4,0,0,728.64,1050.04,South Pasadena,91030,34.110444,-118.156957,23984,Female,59,Yes,2,4,Stayed,No,62,3990,,
7654-YWJUF,6,43,None,Yes,15.2,No,Fiber Optic,21,Yes,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,84.25,3539.25,0,0,653.6,4192.85,Sunland,91040,34.282704,-118.312929,18752,Male,61,Yes,0,3,Stayed,No,51,4382,,
6727-IOTLZ,3,14,Offer D,Yes,5.17,No,Cable,25,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,81.95,1181.75,0,0,72.38,1254.13,Pasadena,91101,34.146635,-118.139225,16812,Male,48,Yes,0,3,Stayed,No,52,2564,,
5918-VUKWP,0,32,Offer C,Yes,35.97,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.55,654.55,0,0,1151.04,1805.59,Pasadena,91104,34.165383,-118.123752,38460,Female,61,No,0,3,Stayed,No,77,5358,,
1744-JHKYS,5,34,Offer C,Yes,11.52,Yes,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,24.7,780.2,0,0,391.68,1171.88,Pasadena,91105,34.13946,-118.166649,10253,Female,49,Yes,0,4,Stayed,No,72,3421,,
5947-SGKCL,6,15,Offer D,Yes,4.19,Yes,Fiber Optic,59,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.35,1559.25,0,0,62.85,1622.1,San Marino,91108,34.122671,-118.112911,13158,Female,19,Yes,3,3,Stayed,No,66,2721,,
3712-PKXZA,3,61,None,Yes,19.27,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.55,1252,0,0,1175.47,2427.47,Glendale,91201,34.17051,-118.289463,23981,Male,22,Yes,0,4,Stayed,No,42,5110,,
6582-OIVSP,0,1,None,Yes,47.36,No,Cable,41,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.3,45.3,0,0,47.36,92.66,Glendale,91203,34.153338,-118.262974,14493,Female,25,No,0,5,Joined,No,48,3575,,
5524-KHNJP,7,33,Offer C,Yes,48.85,No,Cable,30,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,74.75,2453.3,0,0,1612.05,4065.35,Glendale,91205,34.13658,-118.245839,41390,Male,35,Yes,0,3,Stayed,No,26,5344,,
4827-USJHP,0,20,Offer D,Yes,3.94,No,DSL,18,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,51.8,1023.85,0,0,78.8,1102.65,Glendale,91208,34.195386,-118.238508,16910,Male,45,No,0,4,Stayed,No,24,2764,,
8167-GJLRN,0,3,None,No,0,No,DSL,59,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,30.4,82.15,0,0,0,82.15,La Crescenta,91214,34.239636,-118.245259,29110,Male,19,No,0,4,Joined,No,55,3108,,
0956-SYCWG,0,13,Offer D,Yes,33.13,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.65,244.8,0,0,430.69,675.49,Agoura Hills,91301,34.129058,-118.759788,25303,Female,61,No,0,3,Stayed,No,49,2024,,
8017-UVSZU,5,40,None,Yes,48.29,Yes,DSL,23,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,56.6,2379.1,0,0,1931.6,4310.7,Calabasas,91302,34.130861,-118.68346,23661,Female,62,Yes,0,5,Stayed,No,72,3359,,
7100-FQPRV,5,43,Offer B,Yes,48.1,Yes,DSL,51,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,71.9,3173.35,0,0,2068.3,5241.65,Canoga Park,91303,34.19829,-118.602203,23519,Male,24,Yes,0,3,Stayed,No,23,4106,,
2984-RGEYA,9,69,Offer A,Yes,5.27,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.75,1375.4,0,0,363.63,1739.03,Winnetka,91306,34.209532,-118.577563,43857,Female,38,Yes,0,4,Stayed,No,72,5325,,
